fixture_id,league,season,kickoff,home_team,away_team,status,home_goals,away_goals,home_xg,away_xg,o_home,o_draw,o_away,o_btts_yes,o_btts_no,o_over_25,o_under_25,synthetic_only
4977,Serie A (Italy),2024,2026-01-14 21:00:00,Ser-Team-15,Ser-Team-11,FINISHED,0.0,0.0,0.67,0.7,2.26,3.09,3.39,2.41,1.56,2.93,1.4,True
4978,Serie A (Italy),2024,2026-01-14 21:00:00,Ser-Team-16,Ser-Team-02,FINISHED,2.0,3.0,0.67,1.64,4.52,3.74,1.77,2.11,1.74,2.2,1.67,True
4979,Serie A (Italy),2024,2026-01-14 18:00:00,Ser-Team-06,Ser-Team-13,FINISHED,0.0,0.0,0.09,0.59,5.58,2.18,2.35,6.0,1.13,9.83,1.06,True
4980,Serie A (Italy),2024,2026-01-14 18:00:00,Ser-Team-12,Ser-Team-09,FINISHED,1.0,1.0,1.3,0.7,1.95,3.38,3.92,2.2,1.67,2.48,1.55,True
4981,Serie A (Italy),2024,2026-01-14 18:00:00,Ser-Team-08,Ser-Team-10,FINISHED,0.0,1.0,1.46,2.64,5.3,5.56,1.45,1.36,3.22,1.21,4.32,True
4982,Serie A (Italy),2024,2026-01-14 21:00:00,Ser-Team-14,Ser-Team-04,FINISHED,0.0,1.0,0.89,1.03,2.82,2.82,2.85,2.75,1.45,3.64,1.29,True
4983,Serie A (Italy),2024,2026-01-14 18:00:00,Ser-Team-05,Ser-Team-01,FINISHED,1.0,1.0,0.82,0.85,2.78,2.82,2.9,2.82,1.44,3.74,1.27,True
4984,Serie A (Italy),2024,2026-01-14 18:00:00,Ser-Team-03,Ser-Team-07,FINISHED,4.0,1.0,1.44,0.98,2.28,3.61,2.92,1.79,2.04,1.96,1.86,True
4985,Bundesliga (Germany),2024,2026-01-14 18:00:00,Bun-Team-12,Bun-Team-10,FINISHED,4.0,2.0,1.46,0.75,1.82,3.53,4.49,2.27,1.64,2.46,1.57,True
4986,Bundesliga (Germany),2024,2026-01-14 16:00:00,Bun-Team-07,Bun-Team-16,FINISHED,3.0,1.0,1.5,0.96,1.74,3.58,4.91,2.27,1.62,2.41,1.56,True
4987,Bundesliga (Germany),2024,2026-01-14 21:00:00,Bun-Team-14,Bun-Team-05,FINISHED,0.0,2.0,1.39,1.36,2.5,3.85,2.51,1.6,2.36,1.67,2.2,True
4988,Bundesliga (Germany),2024,2026-01-14 18:00:00,Bun-Team-01,Bun-Team-11,FINISHED,3.0,1.0,1.82,0.91,1.61,4.14,5.02,1.88,1.93,1.84,1.99,True
4989,Bundesliga (Germany),2024,2026-01-14 13:00:00,Bun-Team-04,Bun-Team-13,FINISHED,0.0,3.0,1.67,1.5,2.63,3.79,2.4,1.62,2.32,1.71,2.15,True
4990,Bundesliga (Germany),2024,2026-01-14 21:00:00,Bun-Team-03,Bun-Team-02,FINISHED,1.0,2.0,1.15,1.31,3.52,3.05,2.24,2.52,1.54,3.06,1.37,True
4991,Bundesliga (Germany),2024,2026-01-14 21:00:00,Bun-Team-15,Bun-Team-09,FINISHED,0.0,1.0,0.42,0.63,2.49,2.61,3.55,3.45,1.31,5.0,1.17,True
4992,Bundesliga (Germany),2024,2026-01-14 21:00:00,Bun-Team-06,Bun-Team-08,FINISHED,6.0,0.0,1.75,0.49,1.38,4.39,9.73,2.89,1.42,2.41,1.56,True
4993,Ligue 1 (France),2024,2026-01-14 13:00:00,Lig-Team-07,Lig-Team-05,FINISHED,2.0,1.0,1.4,0.86,1.69,3.4,5.78,2.78,1.44,2.99,1.39,True
4994,Ligue 1 (France),2024,2026-01-14 18:00:00,Lig-Team-16,Lig-Team-10,FINISHED,0.0,1.0,1.48,0.78,1.78,3.17,5.36,3.0,1.4,3.35,1.33,True
4995,Ligue 1 (France),2024,2026-01-14 18:00:00,Lig-Team-15,Lig-Team-11,FINISHED,0.0,1.0,1.98,0.7,1.83,3.85,4.05,1.86,1.96,1.94,1.88,True
4996,Ligue 1 (France),2024,2026-01-14 13:00:00,Lig-Team-04,Lig-Team-06,FINISHED,0.0,3.0,1.42,1.1,1.98,3.35,3.87,2.21,1.67,2.51,1.53,True
4997,Ligue 1 (France),2024,2026-01-14 21:00:00,Lig-Team-13,Lig-Team-12,FINISHED,0.0,1.0,0.73,1.02,2.97,2.98,2.61,2.51,1.55,3.12,1.36,True
4998,Ligue 1 (France),2024,2026-01-14 21:00:00,Lig-Team-08,Lig-Team-09,FINISHED,0.0,1.0,0.36,0.99,4.46,2.76,2.11,3.31,1.34,4.29,1.23,True
4999,Ligue 1 (France),2024,2026-01-14 16:00:00,Lig-Team-01,Lig-Team-03,FINISHED,0.0,0.0,1.2,0.79,2.28,3.04,3.42,2.5,1.53,3.12,1.39,True
5000,Ligue 1 (France),2024,2026-01-14 21:00:00,Lig-Team-02,Lig-Team-14,FINISHED,1.0,2.0,0.75,1.2,3.15,3.05,2.44,2.46,1.56,3.05,1.36,True
5001,Premier League (England),2024,2026-01-15 13:00:00,Pre-Team-01,Pre-Team-12,FINISHED,3.0,2.0,2.26,1.23,1.54,4.6,5.15,1.66,2.22,1.57,2.44,True
5002,Premier League (England),2024,2026-01-15 13:00:00,Pre-Team-03,Pre-Team-02,FINISHED,0.0,1.0,0.9,0.94,3.81,3.15,2.04,2.41,1.58,2.82,1.44,True
5003,Premier League (England),2024,2026-01-15 18:00:00,Pre-Team-14,Pre-Team-16,FINISHED,1.0,2.0,0.74,0.89,3.81,2.43,2.58,3.96,1.25,6.09,1.14,True
5004,Premier League (England),2024,2026-01-15 13:00:00,Pre-Team-10,Pre-Team-04,FINISHED,2.0,4.0,0.83,1.65,7.77,5.02,1.37,1.99,1.83,1.7,2.17,True
5005,Premier League (England),2024,2026-01-15 13:00:00,Pre-Team-06,Pre-Team-13,FINISHED,0.0,0.0,1.23,0.99,2.61,3.09,2.85,2.35,1.59,2.92,1.41,True
5006,Premier League (England),2024,2026-01-15 13:00:00,Pre-Team-15,Pre-Team-09,FINISHED,2.0,1.0,1.25,0.73,2.54,2.83,3.18,2.83,1.44,3.7,1.28,True
5007,Premier League (England),2024,2026-01-15 21:00:00,Pre-Team-05,Pre-Team-08,FINISHED,1.0,2.0,1.09,0.18,1.73,3.11,6.28,3.42,1.32,3.77,1.29,True
5008,Premier League (England),2024,2026-01-15 16:00:00,Pre-Team-11,Pre-Team-07,FINISHED,1.0,2.0,3.21,1.3,1.23,7.34,9.29,1.47,2.7,1.21,4.66,True
5009,La Liga (Spain),2024,2026-01-15 21:00:00,La -Team-05,La -Team-09,FINISHED,4.0,2.0,2.31,0.67,1.34,5.63,6.96,1.6,2.36,1.37,3.09,True
5010,La Liga (Spain),2024,2026-01-15 21:00:00,La -Team-16,La -Team-15,FINISHED,3.0,2.0,1.0,1.21,3.51,3.23,2.15,2.21,1.65,2.59,1.49,True
5011,La Liga (Spain),2024,2026-01-15 21:00:00,La -Team-06,La -Team-14,FINISHED,1.0,1.0,1.2,0.86,3.23,3.15,2.3,2.28,1.65,2.67,1.48,True
5012,La Liga (Spain),2024,2026-01-15 16:00:00,La -Team-11,La -Team-02,FINISHED,0.0,1.0,1.7,1.0,2.05,3.57,3.4,1.92,1.9,2.11,1.74,True
5013,La Liga (Spain),2024,2026-01-15 18:00:00,La -Team-08,La -Team-01,FINISHED,0.0,0.0,1.2,0.84,1.8,3.52,4.58,2.27,1.62,2.46,1.56,True
5014,La Liga (Spain),2024,2026-01-15 16:00:00,La -Team-12,La -Team-03,FINISHED,8.0,1.0,2.81,1.08,1.19,7.6,12.12,1.75,2.1,1.29,3.56,True
5015,La Liga (Spain),2024,2026-01-15 13:00:00,La -Team-13,La -Team-10,FINISHED,1.0,2.0,1.14,1.33,2.91,3.26,2.45,2.12,1.72,2.47,1.55,True
5016,La Liga (Spain),2024,2026-01-15 18:00:00,La -Team-04,La -Team-07,FINISHED,2.0,0.0,1.14,0.78,2.17,2.73,4.32,3.39,1.32,4.5,1.21,True
5017,Serie A (Italy),2024,2026-01-15 18:00:00,Ser-Team-11,Ser-Team-01,FINISHED,0.0,2.0,0.81,1.18,4.89,3.35,1.79,2.5,1.54,2.74,1.46,True
5018,Serie A (Italy),2024,2026-01-15 21:00:00,Ser-Team-13,Ser-Team-09,FINISHED,0.0,0.0,1.1,0.78,2.56,2.86,3.14,2.72,1.45,3.55,1.29,True
5019,Serie A (Italy),2024,2026-01-15 13:00:00,Ser-Team-06,Ser-Team-10,FINISHED,0.0,0.0,0.52,1.01,6.13,2.92,1.8,3.71,1.28,4.36,1.23,True
5020,Serie A (Italy),2024,2026-01-15 18:00:00,Ser-Team-04,Ser-Team-14,FINISHED,1.0,0.0,1.01,1.03,2.23,2.92,3.72,2.78,1.44,3.56,1.29,True
5021,Serie A (Italy),2024,2026-01-15 13:00:00,Ser-Team-15,Ser-Team-02,FINISHED,1.0,3.0,0.89,1.02,3.54,2.96,2.27,2.65,1.48,3.33,1.34,True
5022,Serie A (Italy),2024,2026-01-15 13:00:00,Ser-Team-08,Ser-Team-05,FINISHED,1.0,1.0,0.73,1.94,5.87,4.45,1.51,1.89,1.93,1.76,2.06,True
5023,Serie A (Italy),2024,2026-01-15 13:00:00,Ser-Team-07,Ser-Team-16,FINISHED,2.0,1.0,2.29,0.92,1.58,4.33,5.1,1.8,2.03,1.7,2.15,True
5024,Serie A (Italy),2024,2026-01-15 18:00:00,Ser-Team-03,Ser-Team-12,FINISHED,0.0,4.0,1.26,1.36,3.01,3.66,2.19,1.77,2.07,1.9,1.91,True
5025,Bundesliga (Germany),2024,2026-01-15 16:00:00,Bun-Team-02,Bun-Team-16,FINISHED,1.0,1.0,1.26,0.74,1.85,3.45,4.43,2.29,1.62,2.52,1.53,True
5026,Bundesliga (Germany),2024,2026-01-15 21:00:00,Bun-Team-13,Bun-Team-15,FINISHED,1.0,1.0,1.24,1.77,4.03,3.59,1.88,2.03,1.77,2.19,1.69,True
5027,Bundesliga (Germany),2024,2026-01-15 16:00:00,Bun-Team-10,Bun-Team-08,FINISHED,3.0,0.0,1.06,0.42,1.79,2.96,6.1,3.61,1.29,4.23,1.24,True
5028,Bundesliga (Germany),2024,2026-01-15 16:00:00,Bun-Team-11,Bun-Team-05,FINISHED,1.0,3.0,1.06,1.4,3.18,3.5,2.21,1.95,1.89,2.17,1.72,True
5029,Bundesliga (Germany),2024,2026-01-15 18:00:00,Bun-Team-07,Bun-Team-06,FINISHED,2.0,1.0,1.08,1.33,3.04,3.7,2.15,1.74,2.11,1.86,1.94,True
5030,Bundesliga (Germany),2024,2026-01-15 13:00:00,Bun-Team-12,Bun-Team-14,FINISHED,4.0,0.0,2.42,1.04,1.46,5.11,5.67,1.54,2.46,1.4,2.96,True
5031,Bundesliga (Germany),2024,2026-01-15 16:00:00,Bun-Team-09,Bun-Team-01,FINISHED,0.0,0.0,0.77,0.37,2.0,3.01,4.39,2.88,1.44,3.46,1.3,True
5032,Bundesliga (Germany),2024,2026-01-15 18:00:00,Bun-Team-03,Bun-Team-04,FINISHED,0.0,0.0,0.85,1.03,2.87,3.05,2.62,2.39,1.58,2.98,1.4,True
5033,Ligue 1 (France),2024,2026-01-15 13:00:00,Lig-Team-04,Lig-Team-10,FINISHED,0.0,0.0,1.41,0.58,1.6,3.41,7.02,3.27,1.35,3.28,1.35,True
5034,Ligue 1 (France),2024,2026-01-15 18:00:00,Lig-Team-02,Lig-Team-16,FINISHED,0.0,0.0,0.18,0.68,3.35,2.4,2.94,4.09,1.25,6.45,1.12,True
5035,Ligue 1 (France),2024,2026-01-15 16:00:00,Lig-Team-07,Lig-Team-11,FINISHED,1.0,0.0,1.0,0.68,2.17,3.12,3.57,2.39,1.59,2.87,1.43,True
5036,Ligue 1 (France),2024,2026-01-15 16:00:00,Lig-Team-05,Lig-Team-01,FINISHED,1.0,0.0,1.09,0.76,2.66,3.26,2.64,2.14,1.73,2.5,1.53,True
5037,Ligue 1 (France),2024,2026-01-15 13:00:00,Lig-Team-14,Lig-Team-13,FINISHED,1.0,1.0,1.44,1.21,2.31,3.27,3.08,2.12,1.73,2.47,1.55,True
5038,Ligue 1 (France),2024,2026-01-15 21:00:00,Lig-Team-09,Lig-Team-03,FINISHED,0.0,0.0,0.93,0.84,1.94,3.01,4.75,3.03,1.39,3.68,1.28,True
5039,Ligue 1 (France),2024,2026-01-15 16:00:00,Lig-Team-12,Lig-Team-08,FINISHED,1.0,1.0,1.33,0.52,1.8,3.07,5.6,3.21,1.36,3.63,1.29,True
5040,Ligue 1 (France),2024,2026-01-15 16:00:00,Lig-Team-15,Lig-Team-06,FINISHED,4.0,2.0,2.54,0.75,1.36,5.6,6.74,1.58,2.43,1.36,3.17,True
5041,Premier League (England),2024,2026-01-21 16:00:00,Pre-Team-05,Pre-Team-04,FINISHED,1.0,3.0,0.74,1.31,3.53,3.24,2.15,2.27,1.63,2.69,1.47,True
5042,Premier League (England),2024,2026-01-21 21:00:00,Pre-Team-01,Pre-Team-06,FINISHED,1.0,1.0,1.52,0.81,1.84,3.68,4.15,2.03,1.8,2.18,1.69,True
5043,Premier League (England),2024,2026-01-21 13:00:00,Pre-Team-12,Pre-Team-14,FINISHED,0.0,1.0,0.75,1.17,2.64,3.25,2.67,2.12,1.72,2.5,1.55,True
5044,Premier League (England),2024,2026-01-21 18:00:00,Pre-Team-03,Pre-Team-10,FINISHED,1.0,0.0,1.89,0.92,1.59,4.06,5.48,2.08,1.78,2.02,1.83,True
5045,Premier League (England),2024,2026-01-21 13:00:00,Pre-Team-13,Pre-Team-02,FINISHED,3.0,0.0,0.96,1.43,3.91,3.04,2.12,2.65,1.47,3.26,1.34,True
5046,Premier League (England),2024,2026-01-21 21:00:00,Pre-Team-15,Pre-Team-07,FINISHED,2.0,0.0,2.11,1.32,1.69,4.35,4.32,1.61,2.28,1.6,2.37,True
5047,Premier League (England),2024,2026-01-21 13:00:00,Pre-Team-09,Pre-Team-16,FINISHED,1.0,1.0,1.02,0.65,3.66,2.48,2.62,3.83,1.27,5.71,1.15,True
5048,Premier League (England),2024,2026-01-21 13:00:00,Pre-Team-08,Pre-Team-11,FINISHED,0.0,1.0,0.69,1.45,5.62,3.77,1.6,2.31,1.62,2.32,1.61,True
5049,La Liga (Spain),2024,2026-01-21 21:00:00,La -Team-06,La -Team-05,FINISHED,1.0,1.0,1.42,1.04,2.94,3.43,2.33,1.95,1.86,2.2,1.67,True
5050,La Liga (Spain),2024,2026-01-21 21:00:00,La -Team-01,La -Team-08,FINISHED,1.0,0.0,0.81,1.12,3.27,3.23,2.24,2.23,1.66,2.6,1.49,True
5051,La Liga (Spain),2024,2026-01-21 21:00:00,La -Team-02,La -Team-12,FINISHED,2.0,0.0,1.08,1.62,3.85,4.09,1.79,1.64,2.26,1.68,2.21,True
5052,La Liga (Spain),2024,2026-01-21 21:00:00,La -Team-03,La -Team-04,FINISHED,4.0,0.0,1.01,1.42,2.77,3.52,2.41,1.86,1.95,2.07,1.77,True
5053,La Liga (Spain),2024,2026-01-21 13:00:00,La -Team-07,La -Team-16,FINISHED,1.0,0.0,0.95,0.78,2.38,3.05,3.21,2.47,1.55,3.04,1.38,True
5054,La Liga (Spain),2024,2026-01-21 21:00:00,La -Team-14,La -Team-13,FINISHED,1.0,0.0,1.32,0.89,1.69,3.46,5.61,2.66,1.48,2.86,1.43,True
5055,La Liga (Spain),2024,2026-01-21 13:00:00,La -Team-10,La -Team-09,FINISHED,2.0,1.0,2.09,1.18,1.51,4.91,5.11,1.51,2.6,1.39,3.03,True
5056,La Liga (Spain),2024,2026-01-21 21:00:00,La -Team-15,La -Team-11,FINISHED,1.0,0.0,1.12,0.75,2.76,2.85,2.94,2.72,1.46,3.56,1.3,True
5057,Serie A (Italy),2024,2026-01-21 18:00:00,Ser-Team-02,Ser-Team-03,FINISHED,2.0,0.0,1.39,0.91,1.91,3.47,4.05,2.16,1.69,2.39,1.58,True
5058,Serie A (Italy),2024,2026-01-21 16:00:00,Ser-Team-16,Ser-Team-14,FINISHED,1.0,0.0,0.89,1.93,4.65,3.78,1.72,2.06,1.78,2.11,1.73,True
5059,Serie A (Italy),2024,2026-01-21 18:00:00,Ser-Team-01,Ser-Team-15,FINISHED,2.0,1.0,1.65,0.61,1.54,3.79,6.58,2.6,1.5,2.57,1.51,True
5060,Serie A (Italy),2024,2026-01-21 13:00:00,Ser-Team-11,Ser-Team-12,FINISHED,1.0,1.0,0.7,1.72,3.98,3.45,1.91,2.17,1.71,2.39,1.59,True
5061,Serie A (Italy),2024,2026-01-21 13:00:00,Ser-Team-13,Ser-Team-05,FINISHED,0.0,1.0,0.78,0.91,3.26,2.71,2.61,3.07,1.39,4.26,1.23,True
5062,Serie A (Italy),2024,2026-01-21 13:00:00,Ser-Team-07,Ser-Team-10,FINISHED,1.0,0.0,1.31,1.35,2.61,3.8,2.42,1.63,2.29,1.73,2.13,True
5063,Serie A (Italy),2024,2026-01-21 18:00:00,Ser-Team-08,Ser-Team-09,FINISHED,1.0,1.0,1.22,1.74,4.18,4.21,1.72,1.66,2.24,1.65,2.25,True
5064,Serie A (Italy),2024,2026-01-21 21:00:00,Ser-Team-06,Ser-Team-04,FINISHED,0.0,1.0,0.6,1.25,7.91,2.46,1.9,6.16,1.14,7.85,1.09,True
5065,Bundesliga (Germany),2024,2026-01-21 16:00:00,Bun-Team-15,Bun-Team-04,FINISHED,0.0,1.0,1.89,0.54,1.44,4.08,7.66,2.6,1.51,2.31,1.61,True
5066,Bundesliga (Germany),2024,2026-01-21 16:00:00,Bun-Team-12,Bun-Team-02,FINISHED,0.0,0.0,1.64,0.96,1.69,3.81,4.96,2.1,1.75,2.11,1.73,True
5067,Bundesliga (Germany),2024,2026-01-21 18:00:00,Bun-Team-13,Bun-Team-08,FINISHED,0.0,0.0,1.53,0.76,1.69,3.5,5.41,2.52,1.51,2.68,1.47,True
5068,Bundesliga (Germany),2024,2026-01-21 13:00:00,Bun-Team-05,Bun-Team-03,FINISHED,0.0,3.0,1.25,0.72,1.77,3.24,5.54,2.96,1.4,3.28,1.34,True
5069,Bundesliga (Germany),2024,2026-01-21 16:00:00,Bun-Team-10,Bun-Team-14,FINISHED,1.0,6.0,1.8,1.47,1.93,4.02,3.45,1.61,2.32,1.64,2.29,True
5070,Bundesliga (Germany),2024,2026-01-21 21:00:00,Bun-Team-16,Bun-Team-11,FINISHED,1.0,1.0,1.41,1.42,2.42,3.42,2.83,1.93,1.88,2.16,1.7,True
5071,Bundesliga (Germany),2024,2026-01-21 16:00:00,Bun-Team-01,Bun-Team-09,FINISHED,0.0,0.0,1.26,1.08,3.22,2.82,2.52,2.84,1.44,3.71,1.28,True
5072,Bundesliga (Germany),2024,2026-01-21 13:00:00,Bun-Team-06,Bun-Team-07,FINISHED,1.0,3.0,1.61,1.07,1.7,4.1,4.42,1.77,2.04,1.79,2.05,True
5073,Ligue 1 (France),2024,2026-01-21 21:00:00,Lig-Team-14,Lig-Team-10,FINISHED,3.0,0.0,2.16,0.72,1.5,4.39,5.94,1.97,1.84,1.83,1.98,True
5074,Ligue 1 (France),2024,2026-01-21 13:00:00,Lig-Team-09,Lig-Team-08,FINISHED,1.0,0.0,1.17,0.45,1.74,3.1,6.24,3.44,1.32,3.81,1.25,True
5075,Ligue 1 (France),2024,2026-01-21 16:00:00,Lig-Team-11,Lig-Team-03,FINISHED,1.0,0.0,0.95,0.67,1.93,3.09,4.53,2.76,1.45,3.22,1.35,True
5076,Ligue 1 (France),2024,2026-01-21 16:00:00,Lig-Team-06,Lig-Team-13,FINISHED,1.0,2.0,1.54,1.12,2.31,3.53,2.87,1.84,2.0,2.01,1.82,True
5077,Ligue 1 (France),2024,2026-01-21 16:00:00,Lig-Team-01,Lig-Team-05,FINISHED,0.0,0.0,1.04,0.83,2.05,3.39,3.66,2.15,1.7,2.42,1.56,True
5078,Ligue 1 (France),2024,2026-01-21 18:00:00,Lig-Team-16,Lig-Team-12,FINISHED,2.0,0.0,0.9,0.93,3.22,2.78,2.55,2.98,1.39,3.95,1.25,True
5079,Ligue 1 (France),2024,2026-01-21 21:00:00,Lig-Team-04,Lig-Team-07,FINISHED,0.0,1.0,0.61,0.89,3.23,2.52,2.83,3.56,1.3,5.31,1.16,True
5080,Ligue 1 (France),2024,2026-01-21 18:00:00,Lig-Team-15,Lig-Team-02,FINISHED,3.0,0.0,1.69,0.24,1.42,4.2,8.4,2.75,1.45,2.4,1.6,True
5081,Premier League (England),2024,2026-01-22 21:00:00,Pre-Team-06,Pre-Team-10,FINISHED,0.0,1.0,1.62,0.75,1.69,3.84,4.71,2.02,1.81,2.05,1.77,True
5082,Premier League (England),2024,2026-01-22 13:00:00,Pre-Team-13,Pre-Team-08,FINISHED,2.0,0.0,1.24,0.66,1.81,3.04,5.51,3.23,1.36,3.71,1.29,True
5083,Premier League (England),2024,2026-01-22 21:00:00,Pre-Team-02,Pre-Team-03,FINISHED,2.0,0.0,1.57,0.97,1.67,3.58,5.49,2.49,1.54,2.59,1.52,True
5084,Premier League (England),2024,2026-01-22 16:00:00,Pre-Team-04,Pre-Team-09,FINISHED,2.0,1.0,1.38,0.63,1.58,3.73,6.34,2.6,1.49,2.58,1.52,True
5085,Premier League (England),2024,2026-01-22 16:00:00,Pre-Team-14,Pre-Team-01,FINISHED,1.0,2.0,1.02,0.88,3.1,3.01,2.47,2.51,1.53,3.18,1.35,True
5086,Premier League (England),2024,2026-01-22 13:00:00,Pre-Team-16,Pre-Team-05,FINISHED,0.0,0.0,1.03,0.8,2.34,2.63,4.04,3.56,1.29,4.95,1.18,True
5087,Premier League (England),2024,2026-01-22 13:00:00,Pre-Team-12,Pre-Team-11,FINISHED,2.0,3.0,1.5,2.21,4.14,4.56,1.66,1.49,2.63,1.44,2.85,True
5088,Premier League (England),2024,2026-01-22 13:00:00,Pre-Team-15,Pre-Team-07,FINISHED,3.0,1.0,1.94,1.12,1.68,4.3,4.31,1.63,2.3,1.58,2.36,True
5089,La Liga (Spain),2024,2026-01-22 18:00:00,La -Team-01,La -Team-12,FINISHED,2.0,2.0,0.98,2.16,4.45,3.94,1.72,1.86,1.94,1.89,1.9,True
5090,La Liga (Spain),2024,2026-01-22 18:00:00,La -Team-05,La -Team-07,FINISHED,3.0,2.0,1.93,0.32,1.45,4.15,7.53,2.56,1.51,2.3,1.63,True
5091,La Liga (Spain),2024,2026-01-22 13:00:00,La -Team-04,La -Team-14,FINISHED,0.0,2.0,0.83,0.97,4.16,2.83,2.14,3.1,1.37,4.04,1.23,True
5092,La Liga (Spain),2024,2026-01-22 13:00:00,La -Team-10,La -Team-11,FINISHED,1.0,0.0,0.94,0.92,2.35,3.14,3.19,2.32,1.6,2.84,1.44,True
5093,La Liga (Spain),2024,2026-01-22 21:00:00,La -Team-16,La -Team-09,FINISHED,2.0,1.0,1.68,1.25,2.49,3.95,2.48,1.53,2.52,1.59,2.36,True
5094,La Liga (Spain),2024,2026-01-22 16:00:00,La -Team-03,La -Team-02,FINISHED,2.0,1.0,1.6,2.07,3.17,4.85,1.86,1.25,3.95,1.2,4.46,True
5095,La Liga (Spain),2024,2026-01-22 13:00:00,La -Team-08,La -Team-13,FINISHED,2.0,0.0,0.98,0.78,1.94,2.97,4.71,3.0,1.4,3.6,1.29,True
5096,La Liga (Spain),2024,2026-01-22 21:00:00,La -Team-15,La -Team-06,FINISHED,1.0,0.0,1.1,0.94,2.46,3.22,2.95,2.2,1.69,2.58,1.51,True
5097,Serie A (Italy),2024,2026-01-22 16:00:00,Ser-Team-05,Ser-Team-06,FINISHED,2.0,0.0,0.82,0.4,1.75,2.56,10.27,6.87,1.1,7.36,1.09,True
5098,Serie A (Italy),2024,2026-01-22 21:00:00,Ser-Team-15,Ser-Team-16,FINISHED,1.0,0.0,1.67,0.75,1.87,3.76,3.96,1.93,1.89,2.06,1.78,True
5099,Serie A (Italy),2024,2026-01-22 18:00:00,Ser-Team-14,Ser-Team-11,FINISHED,2.0,0.0,1.33,0.1,1.7,3.43,5.48,2.68,1.48,2.85,1.43,True
5100,Serie A (Italy),2024,2026-01-22 21:00:00,Ser-Team-13,Ser-Team-04,FINISHED,0.0,2.0,0.87,1.14,3.47,2.81,2.4,2.91,1.42,3.85,1.27,True
5101,Serie A (Italy),2024,2026-01-22 16:00:00,Ser-Team-10,Ser-Team-02,FINISHED,0.0,1.0,1.35,0.94,2.31,3.45,2.95,1.94,1.9,2.15,1.72,True
5102,Serie A (Italy),2024,2026-01-22 21:00:00,Ser-Team-12,Ser-Team-08,FINISHED,6.0,0.0,3.13,1.04,1.22,7.14,10.42,1.65,2.26,1.28,3.7,True
5103,Serie A (Italy),2024,2026-01-22 13:00:00,Ser-Team-01,Ser-Team-09,FINISHED,1.0,0.0,1.5,0.67,1.83,3.3,4.74,2.57,1.52,2.86,1.42,True
5104,Serie A (Italy),2024,2026-01-22 16:00:00,Ser-Team-03,Ser-Team-07,FINISHED,1.0,1.0,1.42,1.08,2.27,3.61,2.91,1.78,2.04,1.96,1.87,True
5105,Bundesliga (Germany),2024,2026-01-22 21:00:00,Bun-Team-08,Bun-Team-11,FINISHED,0.0,1.0,0.99,0.72,3.03,2.92,2.53,2.58,1.51,3.28,1.34,True
5106,Bundesliga (Germany),2024,2026-01-22 21:00:00,Bun-Team-09,Bun-Team-16,FINISHED,0.0,1.0,1.49,0.36,1.54,3.51,7.87,3.36,1.33,3.25,1.35,True
5107,Bundesliga (Germany),2024,2026-01-22 16:00:00,Bun-Team-04,Bun-Team-15,FINISHED,1.0,1.0,0.73,1.07,5.11,3.51,1.73,2.46,1.57,2.63,1.49,True
5108,Bundesliga (Germany),2024,2026-01-22 18:00:00,Bun-Team-02,Bun-Team-05,FINISHED,0.0,1.0,0.74,1.01,2.55,3.18,2.85,2.22,1.65,2.7,1.47,True
5109,Bundesliga (Germany),2024,2026-01-22 13:00:00,Bun-Team-14,Bun-Team-03,FINISHED,0.0,2.0,2.01,1.43,1.66,4.08,4.6,1.81,2.01,1.8,2.03,True
5110,Bundesliga (Germany),2024,2026-01-22 16:00:00,Bun-Team-13,Bun-Team-10,FINISHED,0.0,0.0,1.53,1.16,2.42,3.54,2.76,1.81,1.99,2.01,1.8,True
5111,Bundesliga (Germany),2024,2026-01-22 16:00:00,Bun-Team-01,Bun-Team-06,FINISHED,0.0,0.0,1.39,1.15,2.82,3.61,2.34,1.79,2.01,1.98,1.84,True
5112,Bundesliga (Germany),2024,2026-01-22 16:00:00,Bun-Team-12,Bun-Team-07,FINISHED,0.0,2.0,1.47,0.86,1.79,3.75,4.42,2.04,1.78,2.12,1.72,True
5113,Ligue 1 (France),2024,2026-01-22 13:00:00,Lig-Team-07,Lig-Team-09,FINISHED,1.0,2.0,1.18,0.89,2.32,2.95,3.47,2.65,1.49,3.33,1.32,True
5114,Ligue 1 (France),2024,2026-01-22 21:00:00,Lig-Team-14,Lig-Team-03,FINISHED,0.0,2.0,1.1,0.95,2.27,3.14,3.36,2.35,1.59,2.81,1.43,True
5115,Ligue 1 (France),2024,2026-01-22 13:00:00,Lig-Team-06,Lig-Team-10,FINISHED,5.0,2.0,2.02,1.15,1.48,4.79,5.77,1.7,2.16,1.57,2.45,True
5116,Ligue 1 (France),2024,2026-01-22 16:00:00,Lig-Team-15,Lig-Team-05,FINISHED,2.0,0.0,1.56,0.53,1.43,4.51,7.1,2.16,1.69,1.96,1.86,True
5117,Ligue 1 (France),2024,2026-01-22 18:00:00,Lig-Team-04,Lig-Team-02,FINISHED,1.0,0.0,1.33,0.37,2.09,2.52,5.51,4.5,1.22,6.16,1.14,True
5118,Ligue 1 (France),2024,2026-01-22 18:00:00,Lig-Team-13,Lig-Team-01,FINISHED,1.0,2.0,1.22,0.84,2.41,3.16,3.07,2.25,1.64,2.7,1.46,True
